"# 文本key","文本value"
"string","string"
"2f0fce5619a1734dfcf812f0dd6eab6d","Hahaha, your modesty is commendable. I knew you're meant for greater things. Now that we've met again, I'd like to aid you in your Kungfu training. Name something, and I'd oblige."
"287093301ea47fe605d71b3cc76d957e","Thank you. I'll give it some thought."
"a809cd6dfc23eb9e05548eaa6c2c6a5e","I need a handy Weapon."
"9c9d0ecce6204388c3ee1c311811afe0","Then take this. The day you become Champion, don't forget to invite me for a toast."
"c15acc74d4ea3de75240783ebe9b2b8c","Obtained Legendary Weapon"
"0848f81ff6b5829f47ef255cd4d2029f","It's been a while since {0}{1} and I last met. After catching up, he offered to assist me in my kungfu pursuits. Upon my request, he gifted me a handy Weapon. I was overjoyed."
"84fbb59ca963df48c0af9f3aad8f1153","Thank you"
"fbf06d22641f6c079bdaadddcf27b2c7","Alright, I have pressing matters to attend to, so I'll take my leave. May you ascend to greatness the day we meet again."
"f18fab056886458e6d8b60c0869280be","I shall redouble my efforts so as not to squander your kindness."
"260865e2350fd4c683037b7d15873b2f","I wish to have a suitable Concealed Weapon."
"8d8566df4e682acc4a8fc528adc0d0b2","Obtained Legendary Concealed Weapon"
"cb0e5a57b8f303f234e49aa5b3e6c8a7","It's been a while since {0}{1} and I last met. After catching up, he offered to assist me in my kungfu pursuits. Upon my request, he gifted me a Concealed Weapon. I was overjoyed."
"6544f5b0f2a8c7e377fed24356f80e6e","A good hat would be useful."
"0a0686eeee3ca93d9221cea54ad94a8b","Obtained Legendary Hat"
"f854624558a6006aa96c074713fd1e35","It's been a while since {0}{1} and I last met. After catching up, he offered to assist me in my kungfu pursuits. Upon my request, he gifted me a headpiece. I was overjoyed."
"97d83915503fa851bc084e34aad1a4ed","Good robes would be useful."
"b58da7227723c8cd5a6c71b5a64ea65c","Obtained Legendary Clothes"
"22097f7408b6e32ac3da036828f6daa1","It's been a while since {0}{1} and I last met. After catching up, he offered to assist me in my kungfu pursuits. Upon my request, he gifted me a precious garment. I was overjoyed."
"34e658f904cd04d292516b075e2be7d8","Good bottomwear would be useful."
"e0be9ffd5487d7406ea40d1ac5d61073","Obtained Legendary Pants"
"adbdd865c650c19027ca92c2f2636224","It's been a while since {0}{1} and I last met. After catching up, he offered to assist me in my kungfu pursuits. Upon my request, he gifted me a bottomwear. I was overjoyed."
"db39800f925d402af78b75d0b3051ebf","A unique Skill would help."
"3f4500a53347a7e8d8f20bf313f67cae","Acquired Secret Skill"
"1d61f75d8aa4515bbd6327a843c7bf35","It's been a while since {0}{1} and I last met. After catching up, he offered to assist me in my kungfu pursuits. Upon my request, he taught me a long-lost Skill. I was overjoyed."
"e443e02eaf2e7101b779ae1e20090daa","A unique Inner Kungfu would help."
"98bb2eb60aa4d1d637d905815b69a441","Acquired Secret Inner Kungfu"
"bf60ade41d118516b0b8f1c7b4706c05","It's been a while since {0}{1} and I last met. After catching up, he offered to assist me in my kungfu pursuits. Upon my request, he taught me a long-lost Inner Kungfu. I was overjoyed."
"40bddf2ec87910becd0ac35d1a148c8b","Potions would help"
"bf041c365f895fc8a3e0762b2ccae785","Obtained 10 Great Return Pills"
"65fb1414ed3714ce6fa1a21151797c90","It's been a while since {0}{1} and I last met. After catching up, he offered to assist me in my kungfu pursuits. Upon my request, he gifted me some potions. I was overjoyed."
"5958aae1380c01ae41aac87033a220f4","{0}{1} is extraordinary. He recognized me even after my rebirth into this world. Upon accepting his gift, I made up my mind to get to the bottom of all my mysteries."
"080a9a43fbb54419619af92bee0406c5","Thank you, good master. But I'm afraid we've never met before."
"f7581237019fb6ff2eefb41aac95aa48","Haha, is that so? Well, let's leave it at that. I'm in a good mood. If you have a request, feel free to name it."
"bfe2709e1b6543a1b31a0aedc0731f43","It's been a long time since I last heard of {0}{1}. Imagine my grief when I learned that {0}{1} had passed away. I accepted the gifts from {0}{1}'s friend, and vowed to redouble my efforts, so as not to let {0}{1} down."
"b297f44897bf73a59b938fe70780778d","What's your name? I don't think we've met before."
"df40c0d06fdc529419660d3a7a034d94","Does 「Yuwen」 ring a bell? I'm his sworn brother. He often talked about you. Sadly, he passed away a while ago. He knew of your pursuit of kungfu. Before his passing, he entrusted me with finding you and offering you guidance."
"be838ed7c59f268cfb11c470079c3122","No, Master [Yuwen]...Please, I need a moment."
"5080204807653d6ff85826c734d59d91","Hehe, my brother had always led a carefree life. If he saw you like this, he might have had a good chuckle. Let me know if you have any requests. It was my brother's last wish."
"0a06b072a7b8781fb1505e70c1c92854","Forgive me, I have yet to grasp the true meaning of life and death."
"4301da74cef11dacd09dd4ac86d4e48a","Heavenly Saint"
"3fa5dfa70c943a24ca8fda730ea3c4d9","Seems they noticed after all. The timing isn't ideal, but when push comes to shove, we have to carry it through."
"2b9d984597441cff23df2688bdb0582b","Master? How come you're here! Did you see what just happened?"
"0b01023e8a48459d1cf535699d8cc63b","We're in the midst of a crisis, so there's no time for catching up. You've raised the alarm of the Venerables. The substitution spell no longer works. I can only appear before you in my true form."
"78b2f8eb667a67168ca02ff21d62f2c1","The substitution spell...it resembles the possession spell of those two Venerables!"
"32f52655340dcb1648ba520c6ac2c520","Hehe, didn't expect you to be so perceptive. I dared not reveal too much before you regained your memories, seeing there's so much at stake. But now, there's no point in keeping this from you any more. I shall tell you everything."
"e8c48e53fcd55701c002dc3f0adeb774","Who are you?"
"ef3db1b78b18f29cd12926632e309a2c","I am the Heavenly Saint. For centuries I've walked the Kungfu world, and honed my skills to perfection. Yet I was felled when defending the beings of these Wilds, stripped to my primordial spirit, having to possess bodies to exist."
"4cc121ccb71c8b110f4076a308aaa632","Who are the Venerables?"
"5c75d6f6d803f4cc36379194b7b6303a","Heh, the so-called Venerables are the most wicked beings to walk this earth. Centuries ago, they founded the Huanmos Temple and used vile means to collect the world's Kungfu Skills, destroying numerous sects in the process. All they wanted was to control the Great Wilds and place the whole world under their tyranny."
"bf297ddf4f846e557ab560386cd3bb0d","Who am I?"
"39ead1b91ab80aa9812813e30be36825","As for you, haha. Hundreds of years ago, there was one who strode the Wilds undefeated. One hailed as a Kungfu legend, the unchallenged champion of the martial arts world. Indignant at the deeds of the Huanmos Temple, the righteous hero set out with his friend to take down Huanmos."
"e4dc119f45886b41b93b62c490ae506b","Would that be... !"
"e47e6c92d875765aff9468569e85b160","Yes. You are the Kungfu legend of yore, the uncrowned lord of the Wilds. And I...I am the Heavenly Saint, the friend who fought alongside you in Huanmos Temple."
"53744097592d37b882fda587551521e3","And what became of that battle?"
"80ea8c8e4c1a19a480d67ec23d75a4e2","We suffered a crushing defeat. Turns out there were a band of Primal Kungfu masters in Huanmos Temple, while on our side, we two were the only ones to reach that realm. Faced with such disparity, you were gravely wounded and fell into a coma, while my body was destroyed, leaving only my primordial spirit."
"30b9070a5195ed9ea569ccd69ead7008","What about the ship? What's the ship about?"
"e5209f4a03926dd4a247ce6460e05d63","That's the Ferry. The Venerables use it to reap the world. Inhabitants of the Wilds offer their valuables. Kungfu experts are ferried to Huanmos Temple, where they are devoured and assimilated, to ensure the Venerable's rule."
"85510b7a08e306ca087efb9870a588d4","Are they aware of their fate?"
"2bbabcfd78a2f428bf9bd174ce14871b","Would that make any difference? You saw what the Venerables are capable of. They have ascended the Primal realm, far beyond the reach of mortals. Their wield a truly terrible power. Whoever dares defy them will be erased from the world, the entire family exterminated."
"a0c81d8cbea217a43113558d32d3177f","Why do they call me Cultivator?"
"0de11805763c81bc0f4a9ecacf9c7738","Hahaha. You cultivate the world, just like a farmer. They brainwash those who defy Huanmos, until they become mere pawns. These pawns surveil the world for them, removing uncertainties and fortifying their rein."
"88bab03e70f2decc5c910468563e61fa","Why did I wake up on the ship?"
"ee413c5f14839aea25dc869d553dc155","After our defeat, I went into hiding, thinking I no longer had the power to defy Huanmos Temple. Little did I expect to see you again, here in the Wilds. Fortunately, you were born with Kungfu talent, and I needed very little effort to summon back your primordial spirit and soul. That's why you were able to learn all these Kungfu skills with ease. After all, you created many of them yourself."
"97b8f2e2664463c9be3887d0a1a78fac","It all makes sense now."
"e5dd9d803624d8636f324b7cb4dbe089","...What do you plan to do next?"
"62b2fae0a1d519ac15dcfcec1f2f5127","It's not about me. It's about both of us!  Should we uproot Huanmos Temple and restore this world to peace and order? Or spend our days in hiding, watching as people suffer."
"3f4dee52bde35c39eb05618cb55b45a3","For the sake of the innocent people, we cannot evade our obligation."
"de3806dfa71316057a7cc8ca4b4e48e2","Haha, exactly the hero I remember! Well said. In this world of ruin, who else can shoulder this obligation, if not us?"
"01fd84134a0b56d983a7ec1f34283705","Tell me what I need to do."
"d90475822f13657a9bac4551d9828065","You need to cross the ocean. Head north and seek the Huanmos Temple realms beyond the sea. They have sharks in the sea. You must be very careful. If you have good Energy, you can use the Qinggong Fly On Water and traverse the sea. If you have enough Vigor, you can try being swallowed by a shark, as it will bring you straight to Huanmos Temple."
"2afc51a4502a0bb23b964d516257a474","Are we going just like this? From what you told me, I'm not what I used to be."
"ab30540f01eff7042bdab4b0c010e426","Of course not, if the Venerables were vigilant. But so used to power they are, they have long ceased to care about worldly affairs. Almost everything is handled by their Huanmos Servants, puppets of Huanmos Temple. They possess powers surpassing mortals, but so predictable they are, it will be possible to take them down with might or wit."
"7dbc3a06de0917309c826d69a80b35ba","Even I am no match for Huanmos Servants, who have surpassed mortals."
"4dbd2299271a146ded97e9055dabd2ce","They are but a bunch of lowly wits. As long as we are careful, we'd be able to divide and conquer. As long as we can open the Heavenly Gate before the Venerables have time to react, we can set free everything they have amassed over the years, with or without form. By then, it will be too late for the Venerables to do anything."
"e4cfa0015b4a500b76cda51c67421593","What's the Heavenly Gate?"
"ca25c17127a125890c78a760f03eeee3","The Huanmos Temple plundered not only rare treasures, but also the Energy of kungfu experts, the souls of martial arts prodigies, your memories, my body. All of these have been locked within a place called the Heavenly Gate."
"acd15796dc30b654fb6624ba8b53f2ae","I never knew a place like this existed."
"813881b9aa68e2229bbbec6ec3854a6e","If I had told you before today that someone could harness the weather and engulf the Wilds, you probably wouldn't have believed me."
"33d6e1ca55560b274f7eca6c63b54e70","That's amazing."
"305938135f92ca433053de3aa1224e2c","Very well, the decision is up to you. No matter what your choice is, know that I'll have your back. Farewell..."
"09ac030d1a0d8c331cc766ae89ec6fe2","Even if I don't stand up against them, I don't think they'll let it pass."
"366247b0f6d921cd198d9ec4df2b60f8","Such an ominous aura. Who are you again?"
"affee6573de78ea7d5530491b7318746","I'm [Yuwen]. You don't recognize me in this form?"
"2d15ef7eb88e5faeb78edb30f95ab114","[Yuwen]? !"
"66a68d385359f0c7343de545f1f9a89d","Who are you? ? ! !"
"6508f61e1102aed50573d79efe9108be","I had to discard my vessel 「Yuwen」, and talk to you in this form."
"b57f37cdaa013f36067f95062b17c3d0","Oh no! Your primordial spirit is about to be expelled from your body! !"
"5712d9cfdf33fbcba2d24d9fde051919","(Unable to control my body, I can't utter a sound)"
"382fe311ebd228b3acf2143d1149fb46","I can hear you. Don't panic. Time is running out, so I'll keep it short. I'm sending a mantra to you. Repeat it silently in your mind."
"8dd0fa84831ee4335b0f9c0adf8b179e","(You silently recite the mantra, and feel the burden on your primordial spirit lift)"
"3e2512f9d2abddb3050b9ffcaeed6709","This method will protect your primordial spirit. You're about to be expelled from this realm, and your body will be imprisoned here. But I've opened other paths. You can return to Great Wilds and find a way to recover your body."
"69fdfa22a8795ac1172ef14c58af73a6","<GuideRed>This is an important choice! ! ! ! ! </>\\nSelecting <GuideRed>[Advance the Story]</> will move the plot forward. Your current character will be imprisoned, and you'll need to create a new character to rescue them before you can use them again. \\nSelecting <GuideRed>[Free Exploration]</> allows you to explore freely without advancing the plot. Your character will return to Great Wilds, and you can continue playing."
